trace_id,activities,employed,age,income
194,activity_01,no,80yo+,middle
194,activity_03,no,80yo+,middle
194,activity_05,no,80yo+,middle
195,activity_04,yes,40-59yo,middle
195,activity_01,yes,40-59yo,middle
195,activity_02,yes,40-59yo,middle
195,activity_03,yes,40-59yo,middle
195,activity_04,yes,40-59yo,middle
196,activity_05,no,60-79yo,high
196,activity_02,no,60-79yo,high
196,activity_04,no,60-79yo,high
196,activity_01,no,60-79yo,high
197,activity_03,no,80yo+,middle
197,activity_01,no,80yo+,middle
197,activity_03,no,80yo+,middle
197,activity_05,no,80yo+,middle
198,activity_05,no,60-79yo,high
198,activity_02,no,60-79yo,high
198,activity_04,no,60-79yo,high
198,activity_01,no,60-79yo,high
199,activity_03,no,80yo+,middle
199,activity_01,no,80yo+,middle
199,activity_03,no,80yo+,middle
199,activity_05,no,80yo+,middle
200,activity_01,yes,0-19yo,low
200,activity_02,yes,0-19yo,low
200,activity_03,yes,0-19yo,low
200,activity_07,yes,0-19yo,low
201,activity_03,no,80yo+,middle
201,activity_01,no,80yo+,middle
201,activity_03,no,80yo+,middle
201,activity_05,no,80yo+,middle
202,activity_03,no,80yo+,middle
202,activity_01,no,80yo+,middle
202,activity_03,no,80yo+,middle
202,activity_05,no,80yo+,middle
203,activity_05,no,60-79yo,high
203,activity_02,no,60-79yo,high
203,activity_04,no,60-79yo,high
203,activity_01,no,60-79yo,high
204,activity_04,yes,40-59yo,middle
204,activity_01,yes,40-59yo,middle
204,activity_02,yes,40-59yo,middle
204,activity_03,yes,40-59yo,middle
204,activity_04,yes,40-59yo,middle
205,activity_03,no,80yo+,middle
205,activity_01,no,80yo+,middle
205,activity_03,no,80yo+,middle
205,activity_05,no,80yo+,middle
206,activity_05,no,60-79yo,high
206,activity_02,no,60-79yo,high
206,activity_04,no,60-79yo,high
206,activity_01,no,60-79yo,high
207,activity_05,no,60-79yo,high
207,activity_02,no,60-79yo,high
207,activity_04,no,60-79yo,high
207,activity_01,no,60-79yo,high
208,activity_01,yes,0-19yo,low
208,activity_02,yes,0-19yo,low
208,activity_03,yes,0-19yo,low
208,activity_07,yes,0-19yo,low
209,activity_01,yes,0-19yo,low
209,activity_02,yes,0-19yo,low
209,activity_03,yes,0-19yo,low
209,activity_07,yes,0-19yo,low
210,activity_03,no,80yo+,middle
210,activity_01,no,80yo+,middle
210,activity_03,no,80yo+,middle
210,activity_05,no,80yo+,middle
211,activity_03,no,80yo+,middle
211,activity_01,no,80yo+,middle
211,activity_03,no,80yo+,middle
211,activity_05,no,80yo+,middle
212,activity_04,yes,40-59yo,middle
212,activity_01,yes,40-59yo,middle
212,activity_02,yes,40-59yo,middle
212,activity_03,yes,40-59yo,middle
212,activity_04,yes,40-59yo,middle
213,activity_03,no,80yo+,middle
213,activity_01,no,80yo+,middle
213,activity_03,no,80yo+,middle
213,activity_05,no,80yo+,middle
214,activity_05,no,60-79yo,high
214,activity_02,no,60-79yo,high
214,activity_04,no,60-79yo,high
214,activity_01,no,60-79yo,high
215,activity_01,yes,0-19yo,low
215,activity_02,yes,0-19yo,low
215,activity_03,yes,0-19yo,low
215,activity_07,yes,0-19yo,low
216,activity_03,no,80yo+,middle
216,activity_01,no,80yo+,middle
216,activity_03,no,80yo+,middle
216,activity_05,no,80yo+,middle
217,activity_05,no,60-79yo,high
217,activity_02,no,60-79yo,high
217,activity_04,no,60-79yo,high
217,activity_01,no,60-79yo,high
218,activity_05,no,60-79yo,high
218,activity_02,no,60-79yo,high
218,activity_04,no,60-79yo,high
218,activity_01,no,60-79yo,high
219,activity_05,no,60-79yo,high
219,activity_02,no,60-79yo,high
219,activity_04,no,60-79yo,high
219,activity_01,no,60-79yo,high
220,activity_05,no,60-79yo,high
220,activity_02,no,60-79yo,high
220,activity_04,no,60-79yo,high
220,activity_01,no,60-79yo,high
221,activity_03,no,80yo+,middle
221,activity_01,no,80yo+,middle
221,activity_03,no,80yo+,middle
221,activity_05,no,80yo+,middle
222,activity_05,no,60-79yo,high
222,activity_02,no,60-79yo,high
222,activity_04,no,60-79yo,high
222,activity_01,no,60-79yo,high
223,activity_05,no,60-79yo,high
223,activity_02,no,60-79yo,high
223,activity_04,no,60-79yo,high
223,activity_01,no,60-79yo,high
224,activity_01,yes,0-19yo,low
224,activity_02,yes,0-19yo,low
224,activity_03,yes,0-19yo,low
224,activity_07,yes,0-19yo,low
225,activity_03,no,80yo+,middle
225,activity_01,no,80yo+,middle
225,activity_03,no,80yo+,middle
225,activity_05,no,80yo+,middle
226,activity_04,yes,40-59yo,middle
226,activity_01,yes,40-59yo,middle
226,activity_02,yes,40-59yo,middle
226,activity_03,yes,40-59yo,middle
226,activity_04,yes,40-59yo,middle
227,activity_05,no,60-79yo,high
227,activity_02,no,60-79yo,high
227,activity_04,no,60-79yo,high
227,activity_01,no,60-79yo,high
228,activity_01,yes,0-19yo,low
228,activity_02,yes,0-19yo,low
228,activity_03,yes,0-19yo,low
228,activity_07,yes,0-19yo,low
229,activity_05,no,60-79yo,high
229,activity_02,no,60-79yo,high
229,activity_04,no,60-79yo,high
229,activity_01,no,60-79yo,high
230,activity_05,no,60-79yo,high
230,activity_02,no,60-79yo,high
230,activity_04,no,60-79yo,high
230,activity_01,no,60-79yo,high
231,activity_03,no,80yo+,middle
231,activity_01,no,80yo+,middle
231,activity_03,no,80yo+,middle
231,activity_05,no,80yo+,middle
232,activity_03,no,80yo+,middle
232,activity_01,no,80yo+,middle
232,activity_03,no,80yo+,middle
232,activity_05,no,80yo+,middle
233,activity_01,yes,0-19yo,low
233,activity_02,yes,0-19yo,low
233,activity_03,yes,0-19yo,low
233,activity_07,yes,0-19yo,low
234,activity_04,yes,40-59yo,middle
234,activity_01,yes,40-59yo,middle
234,activity_02,yes,40-59yo,middle
234,activity_03,yes,40-59yo,middle
234,activity_04,yes,40-59yo,middle
235,activity_03,no,80yo+,middle
235,activity_01,no,80yo+,middle
235,activity_03,no,80yo+,middle
235,activity_05,no,80yo+,middle
236,activity_05,no,60-79yo,high
236,activity_02,no,60-79yo,high
236,activity_04,no,60-79yo,high
236,activity_01,no,60-79yo,high
237,activity_03,no,80yo+,middle
237,activity_01,no,80yo+,middle
237,activity_03,no,80yo+,middle
237,activity_05,no,80yo+,middle
238,activity_05,no,60-79yo,high
238,activity_02,no,60-79yo,high
238,activity_04,no,60-79yo,high
238,activity_01,no,60-79yo,high
239,activity_03,no,80yo+,middle
239,activity_01,no,80yo+,middle
239,activity_03,no,80yo+,middle
239,activity_05,no,80yo+,middle
240,activity_05,no,60-79yo,high
240,activity_02,no,60-79yo,high
240,activity_04,no,60-79yo,high
240,activity_01,no,60-79yo,high
241,activity_03,no,80yo+,middle
241,activity_01,no,80yo+,middle
241,activity_03,no,80yo+,middle
241,activity_05,no,80yo+,middle
242,activity_03,no,80yo+,middle
242,activity_01,no,80yo+,middle
242,activity_03,no,80yo+,middle
242,activity_05,no,80yo+,middle
243,activity_03,no,80yo+,middle
243,activity_01,no,80yo+,middle
243,activity_03,no,80yo+,middle
243,activity_05,no,80yo+,middle
244,activity_05,no,60-79yo,high
244,activity_02,no,60-79yo,high
244,activity_04,no,60-79yo,high
244,activity_01,no,60-79yo,high
245,activity_01,yes,0-19yo,low
245,activity_02,yes,0-19yo,low
245,activity_03,yes,0-19yo,low
245,activity_07,yes,0-19yo,low
246,activity_03,no,80yo+,middle
246,activity_01,no,80yo+,middle
246,activity_03,no,80yo+,middle
246,activity_05,no,80yo+,middle
247,activity_05,no,60-79yo,high
247,activity_02,no,60-79yo,high
247,activity_04,no,60-79yo,high
247,activity_01,no,60-79yo,high
248,activity_05,no,60-79yo,high
248,activity_02,no,60-79yo,high
248,activity_04,no,60-79yo,high
248,activity_01,no,60-79yo,high
249,activity_01,yes,0-19yo,low
249,activity_02,yes,0-19yo,low
249,activity_03,yes,0-19yo,low
249,activity_07,yes,0-19yo,low
250,activity_05,no,60-79yo,high
250,activity_02,no,60-79yo,high
250,activity_04,no,60-79yo,high
250,activity_01,no,60-79yo,high
251,activity_05,no,60-79yo,high
251,activity_02,no,60-79yo,high
251,activity_04,no,60-79yo,high
251,activity_01,no,60-79yo,high
252,activity_05,no,60-79yo,high
252,activity_02,no,60-79yo,high
252,activity_04,no,60-79yo,high
252,activity_01,no,60-79yo,high
253,activity_05,no,60-79yo,high
253,activity_02,no,60-79yo,high
253,activity_04,no,60-79yo,high
253,activity_01,no,60-79yo,high
254,activity_04,yes,40-59yo,middle
254,activity_01,yes,40-59yo,middle
254,activity_02,yes,40-59yo,middle
254,activity_03,yes,40-59yo,middle
254,activity_04,yes,40-59yo,middle
255,activity_01,yes,0-19yo,low
255,activity_02,yes,0-19yo,low
255,activity_03,yes,0-19yo,low
255,activity_07,yes,0-19yo,low
256,activity_04,yes,40-59yo,middle
256,activity_01,yes,40-59yo,middle
256,activity_02,yes,40-59yo,middle
256,activity_03,yes,40-59yo,middle
256,activity_04,yes,40-59yo,middle
257,activity_03,no,80yo+,middle
257,activity_01,no,80yo+,middle
257,activity_03,no,80yo+,middle
257,activity_05,no,80yo+,middle
258,activity_03,no,80yo+,middle
258,activity_01,no,80yo+,middle
258,activity_03,no,80yo+,middle
258,activity_05,no,80yo+,middle
259,activity_05,no,60-79yo,high
259,activity_02,no,60-79yo,high
259,activity_04,no,60-79yo,high
259,activity_01,no,60-79yo,high
260,activity_03,no,80yo+,middle
260,activity_01,no,80yo+,middle
260,activity_03,no,80yo+,middle
260,activity_05,no,80yo+,middle
261,activity_03,no,80yo+,middle
261,activity_01,no,80yo+,middle
261,activity_03,no,80yo+,middle
261,activity_05,no,80yo+,middle
262,activity_05,no,60-79yo,high
262,activity_02,no,60-79yo,high
262,activity_04,no,60-79yo,high
262,activity_01,no,60-79yo,high
263,activity_04,yes,40-59yo,middle
263,activity_01,yes,40-59yo,middle
263,activity_02,yes,40-59yo,middle
263,activity_03,yes,40-59yo,middle
263,activity_04,yes,40-59yo,middle
264,activity_01,yes,0-19yo,low
264,activity_02,yes,0-19yo,low
264,activity_03,yes,0-19yo,low
264,activity_07,yes,0-19yo,low
265,activity_05,no,60-79yo,high
265,activity_02,no,60-79yo,high
265,activity_04,no,60-79yo,high
265,activity_01,no,60-79yo,high
266,activity_03,no,80yo+,middle
266,activity_01,no,80yo+,middle
266,activity_03,no,80yo+,middle
266,activity_05,no,80yo+,middle
267,activity_03,no,80yo+,middle
267,activity_01,no,80yo+,middle
267,activity_03,no,80yo+,middle
267,activity_05,no,80yo+,middle
268,activity_03,no,80yo+,middle
268,activity_01,no,80yo+,middle
268,activity_03,no,80yo+,middle
268,activity_05,no,80yo+,middle
269,activity_05,no,60-79yo,high
269,activity_02,no,60-79yo,high
269,activity_04,no,60-79yo,high
269,activity_01,no,60-79yo,high
270,activity_03,no,80yo+,middle
270,activity_01,no,80yo+,middle
270,activity_03,no,80yo+,middle
270,activity_05,no,80yo+,middle
271,activity_05,no,60-79yo,high
271,activity_02,no,60-79yo,high
271,activity_04,no,60-79yo,high
271,activity_01,no,60-79yo,high
272,activity_03,no,80yo+,middle
272,activity_01,no,80yo+,middle
272,activity_03,no,80yo+,middle
272,activity_05,no,80yo+,middle
273,activity_03,no,80yo+,middle
273,activity_01,no,80yo+,middle
273,activity_03,no,80yo+,middle
273,activity_05,no,80yo+,middle
274,activity_03,no,80yo+,middle
274,activity_01,no,80yo+,middle
274,activity_03,no,80yo+,middle
274,activity_05,no,80yo+,middle
275,activity_03,no,80yo+,middle
275,activity_01,no,80yo+,middle
275,activity_03,no,80yo+,middle
275,activity_05,no,80yo+,middle
276,activity_03,no,80yo+,middle
276,activity_01,no,80yo+,middle
276,activity_03,no,80yo+,middle
276,activity_05,no,80yo+,middle
277,activity_05,no,60-79yo,high
277,activity_02,no,60-79yo,high
277,activity_04,no,60-79yo,high
277,activity_01,no,60-79yo,high
278,activity_04,yes,40-59yo,middle
278,activity_01,yes,40-59yo,middle
278,activity_02,yes,40-59yo,middle
278,activity_03,yes,40-59yo,middle
278,activity_04,yes,40-59yo,middle
279,activity_03,no,80yo+,middle
279,activity_01,no,80yo+,middle
279,activity_03,no,80yo+,middle
279,activity_05,no,80yo+,middle
280,activity_03,no,80yo+,middle
280,activity_01,no,80yo+,middle
280,activity_03,no,80yo+,middle
280,activity_05,no,80yo+,middle
281,activity_05,no,60-79yo,high
281,activity_02,no,60-79yo,high
281,activity_04,no,60-79yo,high
281,activity_01,no,60-79yo,high
282,activity_05,no,60-79yo,high
282,activity_02,no,60-79yo,high
282,activity_04,no,60-79yo,high
282,activity_01,no,60-79yo,high
283,activity_01,yes,0-19yo,low
283,activity_02,yes,0-19yo,low
283,activity_03,yes,0-19yo,low
283,activity_07,yes,0-19yo,low
284,activity_03,no,80yo+,middle
284,activity_01,no,80yo+,middle
284,activity_03,no,80yo+,middle
284,activity_05,no,80yo+,middle
285,activity_03,no,80yo+,middle
285,activity_01,no,80yo+,middle
285,activity_03,no,80yo+,middle
285,activity_05,no,80yo+,middle
286,activity_03,no,80yo+,middle
286,activity_01,no,80yo+,middle
286,activity_03,no,80yo+,middle
286,activity_05,no,80yo+,middle
287,activity_04,yes,40-59yo,middle
287,activity_01,yes,40-59yo,middle
287,activity_02,yes,40-59yo,middle
287,activity_03,yes,40-59yo,middle
287,activity_04,yes,40-59yo,middle
288,activity_03,no,80yo+,middle
288,activity_01,no,80yo+,middle
288,activity_03,no,80yo+,middle
288,activity_05,no,80yo+,middle
289,activity_05,no,60-79yo,high
289,activity_02,no,60-79yo,high
289,activity_04,no,60-79yo,high
289,activity_01,no,60-79yo,high
290,activity_03,no,80yo+,middle
290,activity_01,no,80yo+,middle
290,activity_03,no,80yo+,middle
290,activity_05,no,80yo+,middle
291,activity_03,no,80yo+,middle
291,activity_01,no,80yo+,middle
291,activity_03,no,80yo+,middle
291,activity_05,no,80yo+,middle
292,activity_03,no,80yo+,middle
292,activity_01,no,80yo+,middle
292,activity_03,no,80yo+,middle
292,activity_05,no,80yo+,middle
293,activity_04,yes,40-59yo,middle
293,activity_01,yes,40-59yo,middle
293,activity_02,yes,40-59yo,middle
293,activity_03,yes,40-59yo,middle
293,activity_04,yes,40-59yo,middle
294,activity_05,no,60-79yo,high
294,activity_02,no,60-79yo,high
294,activity_04,no,60-79yo,high
294,activity_01,no,60-79yo,high
295,activity_03,no,80yo+,middle
295,activity_01,no,80yo+,middle
295,activity_03,no,80yo+,middle
295,activity_05,no,80yo+,middle
296,activity_03,no,80yo+,middle
296,activity_01,no,80yo+,middle
296,activity_03,no,80yo+,middle
296,activity_05,no,80yo+,middle
297,activity_03,no,80yo+,middle
297,activity_01,no,80yo+,middle
297,activity_03,no,80yo+,middle
297,activity_05,no,80yo+,middle
298,activity_03,no,80yo+,middle
298,activity_01,no,80yo+,middle
298,activity_03,no,80yo+,middle
298,activity_05,no,80yo+,middle
299,activity_03,no,80yo+,middle
299,activity_01,no,80yo+,middle
299,activity_03,no,80yo+,middle
299,activity_05,no,80yo+,middle
300,activity_03,no,80yo+,middle
300,activity_01,no,80yo+,middle
300,activity_03,no,80yo+,middle
300,activity_05,no,80yo+,middle
301,activity_05,no,60-79yo,high
301,activity_02,no,60-79yo,high
301,activity_04,no,60-79yo,high
301,activity_01,no,60-79yo,high
302,activity_03,no,80yo+,middle
302,activity_01,no,80yo+,middle
302,activity_03,no,80yo+,middle
302,activity_05,no,80yo+,middle
303,activity_03,no,80yo+,middle
303,activity_01,no,80yo+,middle
303,activity_03,no,80yo+,middle
303,activity_05,no,80yo+,middle
304,activity_05,no,60-79yo,high
304,activity_02,no,60-79yo,high
304,activity_04,no,60-79yo,high
304,activity_01,no,60-79yo,high
305,activity_01,yes,0-19yo,low
305,activity_02,yes,0-19yo,low
305,activity_03,yes,0-19yo,low
305,activity_07,yes,0-19yo,low
306,activity_03,no,80yo+,middle
306,activity_01,no,80yo+,middle
306,activity_03,no,80yo+,middle
306,activity_05,no,80yo+,middle
307,activity_01,yes,0-19yo,low
307,activity_02,yes,0-19yo,low
307,activity_03,yes,0-19yo,low
307,activity_07,yes,0-19yo,low
308,activity_03,no,80yo+,middle
308,activity_01,no,80yo+,middle
308,activity_03,no,80yo+,middle
308,activity_05,no,80yo+,middle
309,activity_03,no,80yo+,middle
309,activity_01,no,80yo+,middle
309,activity_03,no,80yo+,middle
309,activity_05,no,80yo+,middle
310,activity_05,no,60-79yo,high
310,activity_02,no,60-79yo,high
310,activity_04,no,60-79yo,high
310,activity_01,no,60-79yo,high
311,activity_03,no,80yo+,middle
311,activity_01,no,80yo+,middle
311,activity_03,no,80yo+,middle
311,activity_05,no,80yo+,middle
312,activity_03,no,80yo+,middle
312,activity_01,no,80yo+,middle
312,activity_03,no,80yo+,middle
312,activity_05,no,80yo+,middle
313,activity_03,no,80yo+,middle
313,activity_01,no,80yo+,middle
313,activity_03,no,80yo+,middle
313,activity_05,no,80yo+,middle
314,activity_05,no,60-79yo,high
314,activity_02,no,60-79yo,high
314,activity_04,no,60-79yo,high
314,activity_01,no,60-79yo,high
315,activity_05,no,60-79yo,high
315,activity_02,no,60-79yo,high
315,activity_04,no,60-79yo,high
315,activity_01,no,60-79yo,high
316,activity_05,no,60-79yo,high
316,activity_02,no,60-79yo,high
316,activity_04,no,60-79yo,high
316,activity_01,no,60-79yo,high
317,activity_03,no,80yo+,middle
317,activity_01,no,80yo+,middle
317,activity_03,no,80yo+,middle
317,activity_05,no,80yo+,middle
318,activity_03,no,80yo+,middle
318,activity_01,no,80yo+,middle
318,activity_03,no,80yo+,middle
318,activity_05,no,80yo+,middle
319,activity_03,no,80yo+,middle
319,activity_01,no,80yo+,middle
319,activity_03,no,80yo+,middle
319,activity_05,no,80yo+,middle
320,activity_03,no,80yo+,middle
320,activity_01,no,80yo+,middle
320,activity_03,no,80yo+,middle
320,activity_05,no,80yo+,middle
321,activity_05,no,60-79yo,high
321,activity_02,no,60-79yo,high
321,activity_04,no,60-79yo,high
321,activity_01,no,60-79yo,high
322,activity_04,yes,40-59yo,middle
322,activity_01,yes,40-59yo,middle
322,activity_02,yes,40-59yo,middle
322,activity_03,yes,40-59yo,middle
322,activity_04,yes,40-59yo,middle
323,activity_03,no,80yo+,middle
323,activity_01,no,80yo+,middle
323,activity_03,no,80yo+,middle
323,activity_05,no,80yo+,middle
324,activity_05,no,60-79yo,high
324,activity_02,no,60-79yo,high
324,activity_04,no,60-79yo,high
324,activity_01,no,60-79yo,high
325,activity_03,no,80yo+,middle
325,activity_01,no,80yo+,middle
325,activity_03,no,80yo+,middle
325,activity_05,no,80yo+,middle
326,activity_03,no,80yo+,middle
326,activity_01,no,80yo+,middle
326,activity_03,no,80yo+,middle
326,activity_05,no,80yo+,middle
327,activity_05,no,60-79yo,high
327,activity_02,no,60-79yo,high
327,activity_04,no,60-79yo,high
327,activity_01,no,60-79yo,high
328,activity_03,no,80yo+,middle
328,activity_01,no,80yo+,middle
328,activity_03,no,80yo+,middle
328,activity_05,no,80yo+,middle
329,activity_04,yes,40-59yo,middle
329,activity_01,yes,40-59yo,middle
329,activity_02,yes,40-59yo,middle
329,activity_03,yes,40-59yo,middle
329,activity_04,yes,40-59yo,middle
330,activity_03,no,80yo+,middle
330,activity_01,no,80yo+,middle
330,activity_03,no,80yo+,middle
330,activity_05,no,80yo+,middle
331,activity_05,no,60-79yo,high
